Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,No,Non-Travel,1371,Sales,6,3,Technical Degree,1,477,3,Male,46,1,3,Healthcare Representative,1,Single,12929,2392,1,Y,No,12,4,4,80,2,29,6,1,30,11,12,9
51,No,Travel_Frequently,467,Human Resources,23,1,Human Resources,1,478,3,Female,78,3,3,Research Scientist,1,Single,1094,13776,4,Y,No,14,3,2,80,2,16,2,4,31,16,0,10
58,No,Non-Travel,594,Sales,16,2,Human Resources,1,479,4,Female,52,2,4,Research Scientist,1,Single,13840,12867,1,Y,Yes,13,3,2,80,2,38,0,2,14,15,1,1
24,No,Travel_Frequently,1148,Human Resources,17,2,Medical,1,480,2,Male,42,2,2,Manufacturing Director,2,Single,16756,4466,4,Y,No,12,4,2,80,2,25,4,1,29,8,13,1
21,Yes,Travel_Rarely,817,Human Resources,19,2,Medical,1,481,4,Male,52,2,5,Manufacturing Director,3,Single,9126,3225,4,Y,No,18,3,1,80,1,12,5,4,6,16,10,10
28,No,Travel_Rarely,1116,Sales,3,1,Other,1,482,3,Female,86,2,1,Research Director,2,Single,18881,16987,3,Y,No,13,4,4,80,2,21,4,3,37,7,6,7
46,No,Non-Travel,1437,Human Resources,18,1,Technical Degree,1,483,4,Female,91,1,2,Manager,4,Single,11923,21089,6,Y,Yes,19,3,3,80,3,22,3,4,30,11,0,2
53,No,Travel_Frequently,705,Human Resources,7,1,Medical,1,484,4,Female,83,3,3,Research Director,4,Single,8053,2461,9,Y,Yes,20,3,2,80,0,32,6,4,25,8,14,8
42,No,Travel_Frequently,474,Human Resources,9,4,Technical Degree,1,485,4,Female,49,3,1,Sales Representative,4,Married,16172,11993,5,Y,Yes,15,3,3,80,0,26,0,1,35,5,0,15
38,No,Travel_Rarely,738,Research & Development,20,1,Life Sciences,1,486,3,Female,81,1,5,Manufacturing Director,4,Married,11935,13465,1,Y,No,19,3,2,80,3,34,1,1,25,9,8,15
53,No,Travel_Rarely,1148,Sales,12,3,Medical,1,487,4,Male,52,1,2,Research Scientist,4,Married,13467,22369,3,Y,Yes,13,3,3,80,1,11,0,1,1,8,12,9
27,No,Non-Travel,1457,Human Resources,5,4,Life Sciences,1,488,1,Female,64,1,2,Human Resources,3,Married,12073,18535,6,Y,No,22,4,1,80,0,8,2,2,8,3,1,5
54,Yes,Travel_Rarely,1478,Sales,3,4,Marketing,1,489,3,Male,96,4,4,Research Scientist,2,Single,8691,12461,8,Y,No,15,3,2,80,3,33,0,3,4,10,10,10
26,No,Non-Travel,215,Sales,11,4,Technical Degree,1,490,4,Female,63,3,2,Sales Executive,4,Single,14770,14366,8,Y,No,24,3,1,80,3,13,4,4,26,5,14,7
41,No,Travel_Rarely,147,Sales,25,1,Marketing,1,491,1,Male,62,3,2,Research Director,1,Divorced,16688,3785,2,Y,No,20,3,1,80,2,36,4,4,11,17,3,0
52,No,Travel_Rarely,198,Human Resources,4,4,Medical,1,492,4,Male,75,3,5,Human Resources,3,Divorced,1201,8242,0,Y,No,16,3,4,80,0,2,1,3,34,3,10,5
52,No,Travel_Frequently,504,Human Resources,5,1,Life Sciences,1,493,2,Female,74,2,5,Sales Executive,1,Married,18882,26529,8,Y,No,19,4,3,80,2,20,1,4,28,11,2,7
53,Yes,Travel_Rarely,1337,Sales,1,1,Medical,1,494,4,Male,48,1,1,Sales Representative,3,Divorced,14829,16312,7,Y,No,18,4,2,80,1,6,1,1,15,8,13,13
35,No,Travel_Rarely,784,Research & Development,27,4,Marketing,1,495,4,Male,44,1,3,Research Scientist,3,Married,4086,8356,6,Y,Yes,12,4,1,80,0,32,5,4,18,14,10,2
56,Yes,Non-Travel,1002,Sales,28,2,Medical,1,496,2,Male,95,1,5,Manager,1,Single,12305,25694,5,Y,Yes,12,3,3,80,0,34,6,3,26,8,3,1
49,No,Travel_Rarely,602,Research & Development,29,2,Other,1,497,3,Male,68,4,1,Healthcare Representative,1,Single,3590,25229,9,Y,Yes,23,4,4,80,3,10,2,2,17,5,10,0
41,No,Non-Travel,993,Sales,18,4,Human Resources,1,498,2,Female,47,3,2,Sales Executive,4,Divorced,8125,21844,6,Y,No,15,4,3,80,0,31,5,2,12,10,13,10
40,No,Travel_Rarely,357,Sales,12,2,Marketing,1,499,3,Male,99,1,1,Research Scientist,1,Single,8860,20220,8,Y,Yes,15,4,3,80,1,21,5,3,29,6,10,5
49,No,Travel_Rarely,943,Sales,13,3,Medical,1,500,2,Female,88,4,1,Research Scientist,2,Single,6408,11589,5,Y,No,15,4,4,80,1,18,5,4,25,13,6,7
54,Yes,Non-Travel,220,Human Resources,9,3,Life Sciences,1,501,4,Male,61,1,1,Manager,3,Married,2948,24127,9,Y,Yes,14,3,4,80,0,35,0,4,5,15,9,6
29,No,Travel_Frequently,909,Research & Development,2,1,Medical,1,502,4,Female,50,2,1,Sales Executive,3,Divorced,4963,24662,2,Y,Yes,18,3,4,80,3,36,3,2,2,14,13,5
30,No,Non-Travel,1077,Research & Development,5,2,Life Sciences,1,503,3,Female,69,3,5,Manufacturing Director,4,Single,1693,3493,2,Y,No,21,3,1,80,1,10,6,4,22,8,1,11
40,No,Non-Travel,153,Sales,13,3,Human Resources,1,504,3,Female,56,4,3,Healthcare Representative,3,Divorced,6363,19932,3,Y,Yes,15,3,3,80,2,12,0,2,11,11,1,7
42,No,Non-Travel,1118,Human Resources,16,4,Medical,1,505,1,Male,31,1,1,Research Scientist,1,Single,13125,7163,9,Y,No,11,4,4,80,1,27,1,3,14,10,8,4
52,No,Travel_Frequently,1454,Human Resources,16,2,Human Resources,1,506,1,Female,68,3,4,Research Scientist,3,Married,12924,11612,9,Y,Yes,20,3,3,80,0,14,2,3,0,7,5,8
58,Yes,Travel_Rarely,883,Research & Development,24,3,Marketing,1,507,4,Female,85,4,2,Sales Representative,3,Single,6887,16297,7,Y,Yes,24,3,3,80,2,12,5,4,7,2,10,11
47,Yes,Non-Travel,340,Human Resources,3,3,Life Sciences,1,508,4,Male,42,3,2,Sales Representative,1,Divorced,11851,7704,9,Y,Yes,15,3,1,80,0,32,0,1,30,2,14,14
34,Yes,Non-Travel,582,Research & Development,22,4,Other,1,509,1,Female,85,3,2,Manager,1,Divorced,8734,24788,8,Y,No,11,4,3,80,0,7,6,1,10,2,14,12
37,No,Travel_Frequently,1112,Research & Development,4,1,Marketing,1,510,1,Male,95,2,2,Sales Executive,3,Married,10913,8688,7,Y,No,14,4,1,80,0,31,4,2,16,5,6,12
42,No,Non-Travel,286,Research & Development,11,4,Life Sciences,1,511,3,Male,85,3,2,Laboratory Technician,2,Single,17191,17835,9,Y,Yes,11,4,4,80,3,36,6,3,26,10,4,4
39,No,Travel_Rarely,755,Human Resources,23,1,Human Resources,1,512,2,Female,57,4,1,Human Resources,1,Married,6293,22035,1,Y,Yes,16,3,4,80,3,3,5,2,30,13,12,1
30,No,Travel_Frequently,361,Research & Development,26,3,Technical Degree,1,513,3,Male,93,3,3,Sales Executive,2,Divorced,14845,20447,3,Y,No,16,3,3,80,1,17,6,3,26,1,4,7
36,No,Travel_Rarely,1052,Research & Development,14,1,Medical,1,514,1,Male,93,4,4,Research Scientist,2,Married,14820,20404,3,Y,Yes,11,3,1,80,0,22,0,2,13,11,14,13
53,No,Travel_Rarely,1487,Sales,29,3,Human Resources,1,515,4,Male,85,3,5,Research Director,4,Single,3291,23141,1,Y,Yes,22,3,1,80,2,28,4,2,22,15,3,5
29,No,Travel_Frequently,590,Research & Development,3,3,Life Sciences,1,516,1,Female,70,1,4,Sales Representative,2,Single,15395,24307,7,Y,No,18,4,2,80,2,1,0,2,4,2,7,6
58,No,Non-Travel,530,Research & Development,16,2,Life Sciences,1,517,4,Male,70,2,5,Human Resources,4,Married,13391,12341,2,Y,Yes,24,3,2,80,2,12,0,4,29,15,6,13
36,No,Travel_Rarely,338,Sales,22,1,Life Sciences,1,518,4,Male,33,1,5,Manufacturing Director,2,Divorced,3698,9353,1,Y,Yes,14,4,4,80,3,15,5,1,33,9,9,5
29,No,Travel_Rarely,403,Sales,15,1,Life Sciences,1,519,4,Male,86,2,4,Manufacturing Director,4,Divorced,12566,11142,6,Y,No,12,4,4,80,3,7,0,3,18,4,1,15
26,No,Travel_Rarely,397,Human Resources,28,1,Medical,1,520,4,Female,59,4,1,Sales Representative,1,Married,10202,17266,0,Y,No,23,3,2,80,0,18,1,2,30,12,14,3
24,No,Travel_Rarely,175,Research & Development,10,4,Marketing,1,521,2,Male,75,2,2,Sales Executive,3,Single,15055,10216,5,Y,No,24,4,1,80,2,31,6,1,15,11,1,6
45,No,Travel_Frequently,1456,Human Resources,9,2,Other,1,522,1,Female,85,3,1,Human Resources,3,Single,2041,17932,2,Y,No,11,3,3,80,2,2,4,2,26,0,5,15
31,No,Travel_Frequently,1098,Human Resources,11,2,Technical Degree,1,523,3,Male,60,3,2,Research Scientist,4,Single,18941,26593,2,Y,Yes,21,3,3,80,3,31,2,2,25,10,11,3
48,No,Travel_Rarely,741,Sales,16,2,Medical,1,524,4,Female,36,1,3,Sales Executive,1,Single,18591,14017,4,Y,No,13,3,1,80,3,20,3,3,38,14,10,6
36,No,Non-Travel,926,Human Resources,10,4,Life Sciences,1,525,4,Female,83,2,5,Sales Representative,4,Divorced,10872,2569,2,Y,No,17,3,4,80,2,24,6,4,28,17,0,1
33,No,Travel_Rarely,382,Research & Development,17,1,Medical,1,526,3,Female,37,4,4,Manager,4,Single,4621,7112,3,Y,Yes,20,4,3,80,2,16,5,2,38,15,6,7
22,No,Non-Travel,690,Sales,19,1,Human Resources,1,527,3,Male,84,4,3,Laboratory Technician,1,Married,4352,3355,2,Y,No,21,4,1,80,1,24,4,3,28,6,14,9
52,No,Travel_Rarely,171,Research & Development,2,1,Other,1,528,4,Male,98,3,2,Sales Executive,2,Married,19062,10056,6,Y,No,20,3,3,80,3,32,1,4,30,9,7,1
29,No,Non-Travel,1386,Research & Development,24,2,Life Sciences,1,529,3,Male,73,4,1,Healthcare Representative,2,Married,11937,18086,2,Y,Yes,18,4,1,80,0,30,4,4,1,15,13,5
42,No,Travel_Rarely,802,Sales,23,2,Technical Degree,1,530,3,Female,42,3,4,Manufacturing Director,1,Married,15602,19214,9,Y,No,15,4,2,80,0,35,2,1,5,16,9,3
38,No,Non-Travel,674,Research & Development,2,3,Life Sciences,1,531,2,Male,49,3,5,Healthcare Representative,4,Single,9972,23515,3,Y,No,17,4,2,80,2,22,5,1,8,6,7,0
53,Yes,Travel_Rarely,1099,Sales,6,4,Other,1,532,3,Male,61,3,3,Sales Executive,3,Divorced,1945,16220,1,Y,Yes,12,3,3,80,3,24,4,2,14,10,2,5
40,No,Travel_Rarely,991,Research & Development,19,4,Technical Degree,1,533,1,Female,89,1,5,Sales Executive,4,Single,8973,16498,1,Y,No,22,3,3,80,0,29,6,1,19,16,12,11
33,No,Non-Travel,111,Sales,8,2,Other,1,534,1,Male,79,1,2,Healthcare Representative,2,Divorced,15118,23786,8,Y,No,22,3,3,80,3,12,1,3,1,4,6,13
56,No,Travel_Frequently,240,Human Resources,26,3,Technical Degree,1,535,1,Male,56,3,5,Manager,1,Single,12290,2834,0,Y,Yes,14,4,3,80,2,28,5,3,2,0,0,14
59,Yes,Non-Travel,116,Research & Development,29,1,Marketing,1,536,4,Female,54,3,1,Healthcare Representative,1,Divorced,17383,23336,0,Y,Yes,16,3,2,80,2,15,1,1,29,2,12,16
56,Yes,Travel_Frequently,1186,Sales,3,2,Marketing,1,537,1,Female,81,3,3,Research Scientist,1,Married,19974,13308,9,Y,No,22,3,2,80,2,37,5,3,7,15,14,8
31,No,Travel_Rarely,352,Research & Development,26,4,Medical,1,538,2,Male,97,4,3,Human Resources,2,Married,11366,2969,0,Y,No,22,3,1,80,3,26,3,3,39,14,10,14
48,No,Non-Travel,564,Research & Development,14,4,Medical,1,539,1,Female,50,3,1,Healthcare Representative,4,Divorced,2797,2592,2,Y,No,22,3,3,80,0,25,2,2,20,3,2,4
22,No,Non-Travel,475,Research & Development,25,4,Technical Degree,1,540,4,Male,47,3,5,Healthcare Representative,1,Divorced,12248,2254,1,Y,Yes,22,3,2,80,1,10,3,2,38,11,12,15
52,No,Non-Travel,1080,Sales,16,1,Life Sciences,1,541,2,Male,68,2,1,Human Resources,3,Divorced,3257,12306,2,Y,No,24,3,4,80,0,36,6,3,12,0,5,8
40,No,Travel_Frequently,619,Human Resources,1,4,Human Resources,1,542,1,Male,44,2,4,Laboratory Technician,1,Married,3197,4661,4,Y,No,22,4,1,80,3,2,6,1,39,16,8,2
46,No,Travel_Frequently,189,Human Resources,21,1,Human Resources,1,543,2,Male,82,2,1,Healthcare Representative,4,Married,9222,17309,8,Y,Yes,22,3,1,80,0,25,6,3,36,14,4,11
28,No,Travel_Rarely,819,Human Resources,3,1,Life Sciences,1,544,2,Male,67,2,5,Healthcare Representative,2,Single,15152,10794,1,Y,No,15,4,1,80,1,33,0,4,31,9,12,13
35,No,Travel_Frequently,903,Sales,22,1,Life Sciences,1,545,4,Female,77,3,1,Research Scientist,3,Divorced,3912,20223,0,Y,No,16,3,4,80,0,32,6,4,13,10,13,0
29,Yes,Travel_Frequently,895,Human Resources,26,2,Marketing,1,546,4,Female,81,2,2,Manufacturing Director,3,Divorced,12004,7905,5,Y,No,22,4,4,80,1,14,1,4,0,17,4,8
26,No,Travel_Rarely,729,Sales,18,1,Human Resources,1,547,2,Male,57,4,1,Research Scientist,1,Divorced,9874,4431,2,Y,Yes,12,4,4,80,3,1,3,2,26,1,8,8
27,No,Non-Travel,1298,Research & Development,9,3,Technical Degree,1,548,1,Female,45,4,1,Healthcare Representative,4,Married,16416,9756,6,Y,Yes,17,4,2,80,2,27,1,1,23,5,11,12
34,No,Non-Travel,175,Research & Development,6,4,Other,1,549,4,Female,45,2,5,Research Scientist,1,Divorced,7152,7353,5,Y,No,18,3,4,80,1,19,5,3,21,15,8,7
55,No,Travel_Rarely,1025,Human Resources,23,2,Medical,1,550,2,Male,64,1,4,Human Resources,3,Divorced,8172,19349,6,Y,No,23,3,1,80,3,37,1,1,13,6,5,10
24,No,Non-Travel,499,Sales,21,4,Other,1,551,3,Female,46,4,4,Manager,1,Married,4185,3737,4,Y,Yes,24,4,3,80,2,15,0,1,7,11,4,13
30,No,Travel_Frequently,1069,Research & Development,25,1,Marketing,1,552,3,Female,81,4,5,Research Director,4,Divorced,10161,18868,0,Y,No,21,4,1,80,1,3,1,1,26,17,9,15
57,Yes,Travel_Rarely,1194,Sales,1,2,Human Resources,1,553,4,Male,41,2,5,Human Resources,2,Single,16765,26325,2,Y,Yes,19,3,1,80,2,7,5,4,2,9,1,10
59,No,Travel_Rarely,1303,Sales,21,3,Life Sciences,1,554,1,Male,77,2,5,Research Director,3,Married,18467,14326,2,Y,Yes,16,3,2,80,0,19,5,3,32,6,10,9
26,No,Travel_Rarely,1247,Research & Development,27,1,Human Resources,1,555,3,Male,51,3,2,Healthcare Representative,4,Married,5862,26586,6,Y,Yes,17,3,1,80,3,25,3,2,20,3,7,7
44,No,Non-Travel,1416,Sales,10,4,Technical Degree,1,556,3,Male,78,4,3,Healthcare Representative,1,Married,4070,14911,2,Y,Yes,23,4,2,80,3,31,6,1,31,16,11,10
19,Yes,Travel_Rarely,896,Research & Development,27,3,Marketing,1,557,3,Male,81,2,1,Manager,3,Single,12940,24635,4,Y,Yes,22,4,2,80,3,12,2,1,39,16,7,7
22,No,Travel_Rarely,294,Research & Development,6,1,Life Sciences,1,558,1,Male,30,2,5,Sales Executive,1,Married,9563,20411,3,Y,No,23,4,3,80,3,4,4,4,31,3,14,9
46,Yes,Travel_Rarely,327,Research & Development,23,3,Other,1,559,1,Male,95,3,5,Research Director,1,Married,15931,7213,3,Y,Yes,11,4,1,80,1,12,3,4,23,4,6,16
54,No,Non-Travel,560,Sales,12,1,Technical Degree,1,560,4,Female,93,4,5,Research Scientist,2,Married,17585,26374,6,Y,No,19,4,3,80,0,10,0,3,10,0,13,10
55,No,Travel_Frequently,717,Research & Development,4,2,Other,1,561,4,Male,37,2,4,Manager,1,Married,17472,8227,0,Y,No,16,3,3,80,2,36,4,2,36,10,7,11
36,No,Travel_Rarely,1144,Sales,28,1,Medical,1,562,3,Female,54,3,5,Human Resources,1,Single,15772,13279,6,Y,No,22,4,1,80,3,31,1,2,20,0,2,9
25,No,Travel_Frequently,163,Research & Development,13,2,Marketing,1,563,1,Female,95,2,1,Laboratory Technician,4,Divorced,15455,17836,7,Y,Yes,14,4,1,80,3,17,3,4,17,7,14,16
18,No,Non-Travel,264,Research & Development,17,1,Technical Degree,1,564,2,Male,99,1,5,Research Scientist,1,Divorced,7299,25365,2,Y,No,20,3,4,80,1,28,4,3,10,3,2,2
39,Yes,Non-Travel,126,Human Resources,27,1,Technical Degree,1,565,3,Female,80,1,1,Healthcare Representative,2,Married,11188,10796,2,Y,No,19,3,4,80,1,14,6,1,26,14,1,6
34,Yes,Non-Travel,1434,Human Resources,8,4,Other,1,566,4,Female,82,2,2,Human Resources,1,Single,13686,18351,3,Y,No,22,3,2,80,1,19,6,3,37,16,0,2
24,No,Non-Travel,1111,Human Resources,26,3,Life Sciences,1,567,1,Female,44,4,3,Manager,1,Married,15011,19352,5,Y,Yes,11,4,1,80,0,35,3,2,0,17,2,16
42,No,Travel_Frequently,384,Sales,20,3,Medical,1,568,4,Male,79,1,4,Research Director,1,Divorced,18938,18820,6,Y,No,12,3,2,80,2,4,6,4,28,2,2,7
21,No,Travel_Rarely,380,Sales,3,3,Other,1,569,4,Female,67,3,1,Research Director,3,Divorced,13874,12966,0,Y,Yes,13,4,3,80,0,39,1,1,20,17,6,13
53,No,Non-Travel,937,Research & Development,12,1,Technical Degree,1,570,1,Female,69,2,2,Sales Representative,2,Single,14441,15967,3,Y,Yes,11,3,3,80,3,36,5,1,28,6,11,4
23,No,Non-Travel,930,Research & Development,7,1,Marketing,1,571,3,Male,95,3,3,Healthcare Representative,3,Divorced,1054,3809,6,Y,No,12,4,4,80,1,32,3,2,8,16,14,12
48,No,Travel_Frequently,1287,Research & Development,12,1,Technical Degree,1,572,1,Female,68,1,3,Research Scientist,2,Married,5031,8546,1,Y,No,12,4,2,80,3,17,0,1,6,17,9,10
36,No,Travel_Frequently,1017,Research & Development,2,2,Human Resources,1,573,3,Female,46,4,3,Healthcare Representative,2,Single,10315,10107,0,Y,Yes,17,3,1,80,2,18,4,3,37,7,8,11
56,No,Non-Travel,323,Sales,24,2,Marketing,1,574,4,Female,36,3,1,Sales Representative,4,Divorced,2552,7505,0,Y,Yes,20,4,1,80,2,31,4,2,30,10,11,7
44,No,Travel_Rarely,883,Research & Development,14,4,Marketing,1,575,1,Female,68,1,2,Sales Representative,3,Married,8795,7257,9,Y,No,23,3,4,80,0,21,4,2,26,2,0,11
27,No,Travel_Rarely,1269,Research & Development,22,1,Technical Degree,1,576,2,Female,97,1,5,Research Scientist,2,Single,6271,17051,5,Y,No,16,4,4,80,0,0,3,1,31,6,14,0
43,No,Non-Travel,1064,Human Resources,23,3,Life Sciences,1,577,3,Male,64,1,2,Sales Representative,2,Married,15665,6909,4,Y,No,22,4,2,80,1,24,1,2,4,14,7,1
36,No,Travel_Frequently,1049,Research & Development,5,3,Marketing,1,578,2,Female,80,3,2,Manager,4,Divorced,1115,16866,0,Y,No,19,4,4,80,1,19,3,4,32,9,0,11
56,Yes,Non-Travel,1153,Research & Development,9,4,Human Resources,1,579,3,Male,76,1,2,Sales Representative,3,Married,4613,12021,9,Y,No,24,3,4,80,3,34,3,3,14,11,2,6
20,No,Non-Travel,144,Research & Development,21,3,Other,1,580,1,Female,65,2,1,Research Director,1,Single,7372,26868,2,Y,Yes,15,4,4,80,1,5,6,2,4,11,3,6
30,No,Travel_Frequently,570,Sales,11,4,Life Sciences,1,581,2,Male,93,1,1,Manufacturing Director,4,Married,17130,17358,6,Y,Yes,19,3,3,80,1,5,5,4,19,14,10,0
45,No,Non-Travel,133,Human Resources,5,1,Life Sciences,1,582,1,Male,42,2,1,Sales Executive,2,Divorced,4837,2461,8,Y,Yes,24,4,2,80,3,36,4,1,37,4,7,7
37,No,Non-Travel,752,Research & Development,3,3,Life Sciences,1,583,3,Male,47,4,2,Research Director,3,Single,4533,17732,8,Y,Yes,23,4,1,80,2,2,1,2,36,12,12,9
45,No,Non-Travel,929,Research & Development,27,1,Marketing,1,584,3,Female,50,2,1,Research Director,2,Single,10610,5233,5,Y,Yes,22,3,1,80,1,36,2,4,16,8,0,0
25,No,Travel_Frequently,320,Human Resources,17,2,Life Sciences,1,585,3,Female,94,4,3,Laboratory Technician,4,Divorced,12108,14128,2,Y,No,20,3,2,80,1,30,1,1,3,9,11,14
58,No,Travel_Rarely,633,Research & Development,2,3,Technical Degree,1,586,3,Female,37,4,1,Laboratory Technician,4,Married,6831,7202,0,Y,Yes,24,4,4,80,3,34,6,4,20,7,1,14
56,No,Travel_Rarely,791,Sales,24,2,Life Sciences,1,587,4,Female,77,2,4,Healthcare Representative,3,Married,2294,4939,2,Y,No,24,4,4,80,3,14,3,1,33,8,10,3
18,No,Travel_Frequently,1490,Research & Development,1,3,Human Resources,1,588,3,Female,72,4,1,Laboratory Technician,4,Divorced,16663,17197,9,Y,Yes,19,4,1,80,3,16,0,3,39,5,4,9
20,No,Travel_Rarely,1031,Sales,7,1,Medical,1,589,2,Male,82,2,1,Healthcare Representative,4,Single,8550,15722,1,Y,Yes,12,4,3,80,3,14,1,2,4,17,5,7
30,No,Non-Travel,940,Sales,14,4,Human Resources,1,590,3,Male,56,3,1,Research Director,1,Divorced,19459,14998,4,Y,No,22,4,2,80,3,4,4,3,3,9,4,13
45,No,Travel_Rarely,1110,Research & Development,5,1,Marketing,1,591,1,Male,48,4,1,Sales Executive,2,Single,14830,18472,7,Y,Yes,19,4,4,80,1,21,0,3,21,14,12,12
42,No,Non-Travel,681,Human Resources,19,1,Life Sciences,1,592,4,Female,52,2,4,Research Scientist,1,Single,14031,20047,4,Y,Yes,13,3,3,80,0,10,2,2,13,12,2,16
50,No,Travel_Rarely,1239,Sales,28,1,Life Sciences,1,593,2,Female,79,4,5,Research Scientist,1,Married,12869,5301,0,Y,Yes,21,4,3,80,0,27,2,3,3,10,9,6
55,No,Travel_Frequently,338,Human Resources,28,3,Technical Degree,1,594,4,Male,80,1,1,Manufacturing Director,3,Divorced,6817,23521,2,Y,Yes,13,3,4,80,0,13,0,3,7,1,6,5
23,No,Travel_Rarely,1458,Research & Development,11,4,Other,1,595,4,Female,72,2,3,Human Resources,4,Single,19162,17640,4,Y,No,22,4,2,80,1,38,6,4,2,7,11,8
49,No,Travel_Rarely,540,Sales,23,2,Life Sciences,1,596,4,Female,80,1,4,Research Scientist,2,Married,13867,24413,6,Y,Yes,21,4,2,80,2,2,2,1,28,17,0,7
38,No,Travel_Rarely,247,Research & Development,25,1,Human Resources,1,597,1,Male,98,4,5,Human Resources,2,Divorced,13086,18805,4,Y,Yes,24,3,1,80,1,10,0,3,25,2,1,13
33,No,Travel_Frequently,1132,Human Resources,2,3,Marketing,1,598,4,Male,70,4,1,Sales Representative,2,Divorced,11690,22133,9,Y,Yes,19,4,1,80,0,29,3,2,29,2,10,2
38,No,Travel_Rarely,1411,Research & Development,8,2,Medical,1,599,4,Female,40,3,5,Research Director,4,Single,17757,18131,4,Y,Yes,17,4,2,80,0,37,0,4,11,6,13,12
28,No,Travel_Frequently,487,Research & Development,9,1,Life Sciences,1,600,3,Female,81,2,3,Sales Executive,2,Single,15770,23355,6,Y,Yes,24,3,4,80,3,4,3,1,14,17,11,8
54,No,Non-Travel,1173,Sales,27,2,Medical,1,601,1,Male,52,1,4,Healthcare Representative,2,Single,15329,25229,7,Y,Yes,21,4,2,80,3,21,6,3,1,8,8,8
53,No,Travel_Rarely,1015,Research & Development,3,1,Life Sciences,1,602,2,Female,78,3,4,Human Resources,4,Divorced,11457,6433,7,Y,Yes,18,3,1,80,3,12,4,3,0,17,13,10
52,Yes,Travel_Frequently,737,Research & Development,2,2,Marketing,1,603,2,Male,67,4,5,Manufacturing Director,3,Single,11034,2265,6,Y,Yes,17,4,1,80,1,20,4,2,27,0,3,5
36,No,Travel_Frequently,377,Research & Development,7,2,Other,1,604,2,Male,76,4,1,Research Scientist,2,Divorced,18957,4850,2,Y,No,19,4,1,80,2,36,2,3,39,3,7,11
37,No,Travel_Rarely,1088,Sales,5,4,Human Resources,1,605,1,Male,36,3,2,Manager,4,Married,18171,3378,1,Y,No,18,3,2,80,2,24,5,2,34,3,8,3
35,No,Non-Travel,1423,Human Resources,21,4,Marketing,1,606,2,Female,95,1,4,Research Scientist,1,Divorced,2545,8503,0,Y,No,24,3,2,80,3,20,5,3,33,16,6,3
58,No,Travel_Frequently,688,Human Resources,26,1,Medical,1,607,1,Male,91,4,2,Laboratory Technician,4,Single,14359,9157,5,Y,Yes,14,4,4,80,2,27,0,3,3,1,0,16
31,No,Travel_Rarely,748,Research & Development,5,3,Life Sciences,1,608,3,Male,58,4,4,Research Director,1,Divorced,14146,12006,8,Y,Yes,12,3,1,80,0,3,6,2,17,14,4,6
32,No,Non-Travel,717,Sales,20,4,Medical,1,609,3,Female,67,2,1,Laboratory Technician,4,Single,14498,22800,2,Y,No,24,3,3,80,0,28,3,1,11,12,5,5
48,No,Travel_Frequently,234,Research & Development,13,2,Human Resources,1,610,1,Male,62,3,1,Research Scientist,2,Married,14171,2849,4,Y,No,23,3,3,80,3,34,4,4,20,8,13,7
18,No,Travel_Frequently,679,Human Resources,21,4,Marketing,1,611,2,Female,58,4,4,Manager,3,Single,15202,6814,8,Y,No,21,4,4,80,3,22,6,2,9,6,10,6
20,No,Non-Travel,1270,Sales,29,4,Medical,1,612,1,Female,52,1,5,Laboratory Technician,3,Single,5374,22148,8,Y,No,15,3,4,80,3,6,4,1,20,11,7,7
33,No,Non-Travel,589,Human Resources,20,1,Medical,1,613,1,Female,32,2,1,Sales Executive,2,Single,10849,25763,6,Y,Yes,12,3,1,80,2,8,4,1,39,11,9,8
40,Yes,Travel_Rarely,577,Human Resources,29,4,Human Resources,1,614,4,Male,74,3,1,Laboratory Technician,1,Single,17990,12000,3,Y,No,14,3,2,80,1,22,2,2,24,13,14,0
28,Yes,Travel_Rarely,1282,Sales,6,4,Life Sciences,1,615,1,Male,37,1,3,Manager,4,Single,14336,17288,1,Y,Yes,24,3,2,80,3,2,4,4,16,14,12,2
29,No,Travel_Frequently,483,Sales,20,2,Medical,1,616,4,Female,58,4,1,Laboratory Technician,2,Single,3576,5274,1,Y,No,22,3,3,80,2,8,5,2,5,0,7,10
27,No,Non-Travel,262,Research & Development,18,4,Human Resources,1,617,3,Female,31,3,3,Human Resources,4,Married,6051,19100,3,Y,Yes,12,4,1,80,3,3,1,3,13,8,12,15
49,No,Non-Travel,540,Research & Development,25,2,Life Sciences,1,618,4,Female,79,3,1,Sales Representative,2,Married,17706,23464,0,Y,Yes,15,4,3,80,1,24,2,3,36,15,11,5
33,No,Non-Travel,1312,Human Resources,2,4,Other,1,619,1,Male,94,1,1,Healthcare Representative,2,Divorced,11068,16227,3,Y,Yes,16,4,3,80,3,5,0,1,39,8,13,1
